District code,District name,Category,Student group,2021-2022 student count - year to date,2021-2022 attendance rate - year to date,2020-2021 student count,2020-2021 attendance rate,2019-2020 student count,2019-2020 attendance rate,Reporting period,Date update
1650011,Windsor Locks School District,Free/Reduced Lunch,Reduced Price Meal Eligible,104,0.9174,89,0.9023,105,0.9397,June 2022,07/22/2022
1650011,Windsor Locks School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,636,0.8922,609,0.9132,792,0.9334,June 2022,07/22/2022
1650011,Windsor Locks School District,English Learners,English Learners,102,0.9283,94,0.9475,90,0.9401,June 2022,07/22/2022
1650011,Windsor Locks School District,Race/Ethnicity,All other races,192,0.9156,205,0.9494,198,0.9485,June 2022,07/22/2022
1650011,Windsor Locks School District,Race/Ethnicity,Black or African American,180,0.87,190,0.892,201,0.9306,June 2022,07/22/2022
1650011,Windsor Locks School District,Race/Ethnicity,Hispanic/Latino of any race,244,0.9071,248,0.9319,255,0.9301,June 2022,07/22/2022
1650011,Windsor Locks School District,Race/Ethnicity,White,812,0.9245,851,0.9502,857,0.9479,June 2022,07/22/2022
1650011,Windsor Locks School District,High Needs,Students Without High Needs,638,0.9347,716,0.9636,618,0.9568,June 2022,07/22/2022
1650011,Windsor Locks School District,High Needs,Students With High Needs,771,0.8962,756,0.9168,893,0.9328,June 2022,07/22/2022
1660011,Wolcott School District,,All Students,2121,0.9418,2135,0.9535,2171,0.9522,June 2022,07/22/2022
1660011,Wolcott School District,Students With Disabilities,Students With Disabilities,313,0.9275,291,0.9286,299,0.9393,June 2022,07/22/2022
1660011,Wolcott School District,Free/Reduced Lunch,Free Meal Eligible,451,0.9306,486,0.9296,497,0.9424,June 2022,07/22/2022
1660011,Wolcott School District,Free/Reduced Lunch,Reduced Price Meal Eligible,141,0.9389,176,0.9413,143,0.9499,June 2022,07/22/2022
1660011,Wolcott School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,592,0.9325,662,0.9328,640,0.9441,June 2022,07/22/2022
1660011,Wolcott School District,English Learners,English Learners,86,0.9455,80,0.9607,74,0.9564,June 2022,07/22/2022
1660011,Wolcott School District,Race/Ethnicity,All other races,129,0.9478,143,0.9507,120,0.9583,June 2022,07/22/2022
1660011,Wolcott School District,Race/Ethnicity,Black or African American,77,0.9549,71,0.9549,82,0.9624,June 2022,07/22/2022
1660011,Wolcott School District,Race/Ethnicity,Hispanic/Latino of any race,292,0.9325,259,0.9476,64,0.927,June 2022,07/22/2022
1660011,Wolcott School District,Race/Ethnicity,White,1623,0.9424,1662,0.9545,1905,0.9522,June 2022,07/22/2022
1660011,Wolcott School District,High Needs,Students Without High Needs,1280,0.9478,1266,0.9638,1349,0.9562,June 2022,07/22/2022
1660011,Wolcott School District,High Needs,Students With High Needs,820,0.9328,840,0.9377,822,0.9455,June 2022,07/22/2022
1670011,Woodbridge School District,,All Students,834,0.947,832,0.9694,838,0.9568,June 2022,07/22/2022
1670011,Woodbridge School District,Students With Disabilities,Students With Disabilities,94,0.9341,89,0.9552,96,0.9531,June 2022,07/22/2022
1670011,Woodbridge School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,100,0.9387,118,0.9601,121,0.957,June 2022,07/22/2022
1670011,Woodbridge School District,English Learners,English Learners,30,0.9465,25,0.96,26,0.9579,June 2022,07/22/2022
1670011,Woodbridge School District,Race/Ethnicity,All other races,202,0.9551,188,0.9726,179,0.9577,June 2022,07/22/2022
1670011,Woodbridge School District,Race/Ethnicity,Black or African American,24,0.9471,33,0.9716,33,0.9654,June 2022,07/22/2022
1670011,Woodbridge School District,Race/Ethnicity,Hispanic/Latino of any race,64,0.9381,65,0.9668,68,0.9546,June 2022,07/22/2022
1670011,Woodbridge School District,Race/Ethnicity,White,544,0.9451,546,0.9685,558,0.9563,June 2022,07/22/2022
1670011,Woodbridge School District,High Needs,Students Without High Needs,632,0.9494,611,0.9733,634,0.957,June 2022,07/22/2022
1670011,Woodbridge School District,High Needs,Students With High Needs,191,0.9398,202,0.959,204,0.9561,June 2022,07/22/2022
1690011,Woodstock School District,,All Students,781,0.9421,793,0.9697,799,0.9502,June 2022,07/22/2022
1690011,Woodstock School District,Students With Disabilities,Students With Disabilities,89,0.9362,81,0.9518,89,0.9362,June 2022,07/22/2022
1690011,Woodstock School District,Free/Reduced Lunch,Free Meal Eligible,120,0.9249,100,0.9474,123,0.9288,June 2022,07/22/2022
1690011,Woodstock School District,Free/Reduced Lunch,Reduced Price Meal Eligible,32,0.9305,37,0.9744,36,0.9399,June 2022,07/22/2022
1690011,Woodstock School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,152,0.9261,137,0.9546,159,0.9313,June 2022,07/22/2022
1690011,Woodstock School District,Race/Ethnicity,All other races,51,0.9408,49,0.9621,49,0.937,June 2022,07/22/2022
1690011,Woodstock School District,Race/Ethnicity,White,691,0.9433,707,0.9713,717,0.9512,June 2022,07/22/2022
1690011,Woodstock School District,High Needs,Students Without High Needs,544,0.9481,564,0.9752,572,0.9565,June 2022,07/22/2022
1690011,Woodstock School District,High Needs,Students With High Needs,225,0.9308,199,0.9556,227,0.9338,June 2022,07/22/2022
2010012,Regional School District 01,,All Students,335,0.9166,318,0.887,349,0.9393,June 2022,07/22/2022
2010012,Regional School District 01,Students With Disabilities,Students With Disabilities,62,0.9067,58,0.8645,62,0.9164,June 2022,07/22/2022
2010012,Regional School District 01,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,113,0.8998,118,0.8591,155,0.9267,June 2022,07/22/2022
2010012,Regional School District 01,Race/Ethnicity,Hispanic/Latino of any race,46,0.9091,39,0.865,50,0.9571,June 2022,07/22/2022
2010012,Regional School District 01,Race/Ethnicity,White,263,0.9174,256,0.8909,275,0.936,June 2022,07/22/2022
2010012,Regional School District 01,High Needs,Students Without High Needs,182,0.9273,166,0.9073,172,0.9552,June 2022,07/22/2022
2010012,Regional School District 01,High Needs,Students With High Needs,146,0.9032,144,0.8652,177,0.9236,June 2022,07/22/2022
2040012,Regional School District 04,,All Students,814,0.9344,837,0.9643,858,0.9505,June 2022,07/22/2022
2040012,Regional School District 04,Students With Disabilities,Students With Disabilities,155,0.9157,170,0.945,166,0.9366,June 2022,07/22/2022
2040012,Regional School District 04,Free/Reduced Lunch,Free Meal Eligible,140,0.9075,149,0.9334,153,0.9328,June 2022,07/22/2022
2040012,Regional School District 04,Free/Reduced Lunch,Reduced Price Meal Eligible,44,0.9307,39,0.9629,29,0.9514,June 2022,07/22/2022
2040012,Regional School District 04,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,184,0.913,188,0.9396,182,0.9359,June 2022,07/22/2022
2040012,Regional School District 04,Race/Ethnicity,Hispanic/Latino of any race,56,0.9426,44,0.9498,,,June 2022,07/22/2022
2040012,Regional School District 04,Race/Ethnicity,White,702,0.9339,743,0.9654,768,0.95,June 2022,07/22/2022
2040012,Regional School District 04,High Needs,Students Without High Needs,519,0.9437,533,0.9739,567,0.9562,June 2022,07/22/2022
2040012,Regional School District 04,High Needs,Students With High Needs,289,0.9178,299,0.9475,291,0.9392,June 2022,07/22/2022
2050012,Regional School District 05,,All Students,2132,0.9335,2186,0.947,2196,0.9578,June 2022,07/22/2022
2050012,Regional School District 05,Students With Disabilities,Students With Disabilities,271,0.8937,279,0.9084,280,0.9372,June 2022,07/22/2022
2050012,Regional School District 05,Free/Reduced Lunch,Free Meal Eligible,240,0.9194,219,0.9192,226,0.9501,June 2022,07/22/2022
2050012,Regional School District 05,Free/Reduced Lunch,Reduced Price Meal Eligible,68,0.9187,61,0.9389,62,0.9455,June 2022,07/22/2022
2050012,Regional School District 05,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,308,0.9192,280,0.9235,288,0.9492,June 2022,07/22/2022
2050012,Regional School District 05,Race/Ethnicity,All other races,409,0.9518,403,0.9594,420,0.9661,June 2022,07/22/2022
2050012,Regional School District 05,Race/Ethnicity,Black or African American,74,0.9348,79,0.9351,74,0.9575,June 2022,07/22/2022
2050012,Regional School District 05,Race/Ethnicity,Hispanic/Latino of any race,161,0.9292,142,0.9353,67,0.9509,June 2022,07/22/2022
2050012,Regional School District 05,Race/Ethnicity,White,1488,0.9289,1562,0.9454,1635,0.9559,June 2022,07/22/2022
2050012,Regional School District 05,High Needs,Students Without High Needs,1593,0.9415,1656,0.9556,1671,0.9618,June 2022,07/22/2022
2050012,Regional School District 05,High Needs,Students With High Needs,528,0.9107,517,0.9193,525,0.9448,June 2022,07/22/2022
2060012,Regional School District 06,,All Students,830,0.9244,839,0.9502,852,0.9482,June 2022,07/22/2022
2060012,Regional School District 06,Students With Disabilities,Students With Disabilities,149,0.9033,147,0.9319,137,0.9325,June 2022,07/22/2022
2060012,Regional School District 06,Free/Reduced Lunch,Free Meal Eligible,157,0.911,160,0.9411,159,0.942,June 2022,07/22/2022
2060012,Regional School District 06,Free/Reduced Lunch,Reduced Price Meal Eligible,41,0.8897,46,0.9323,51,0.934,June 2022,07/22/2022
2060012,Regional School District 06,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,198,0.9066,206,0.9391,210,0.9401,June 2022,07/22/2022
2060012,Regional School District 06,Race/Ethnicity,Hispanic/Latino of any race,49,0.9176,46,0.9517,,,June 2022,07/22/2022
2060012,Regional School District 06,Race/Ethnicity,White,738,0.9247,746,0.9507,766,0.9482,June 2022,07/22/2022
2060012,Regional School District 06,High Needs,Students Without High Needs,524,0.9329,514,0.9586,542,0.9536,June 2022,07/22/2022
2060012,Regional School District 06,High Needs,Students With High Needs,304,0.911,315,0.9375,310,0.9387,June 2022,07/22/2022
2070012,Regional School District 07,,All Students,906,0.9313,976,0.965,1030,0.9485,June 2022,07/22/2022
2070012,Regional School District 07,Students With Disabilities,Students With Disabilities,188,0.9158,187,0.9484,191,0.9413,June 2022,07/22/2022
2070012,Regional School District 07,Free/Reduced Lunch,Free Meal Eligible,144,0.9081,149,0.9509,151,0.9344,June 2022,07/22/2022
2070012,Regional School District 07,Free/Reduced Lunch,Reduced Price Meal Eligible,42,0.9085,51,0.9542,55,0.9424,June 2022,07/22/2022
2070012,Regional School District 07,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,186,0.9082,200,0.9518,206,0.9365,June 2022,07/22/2022
2070012,Regional School District 07,Race/Ethnicity,Hispanic/Latino of any race,35,0.9315,31,0.9673,,,June 2022,07/22/2022
2070012,Regional School District 07,Race/Ethnicity,White,841,0.9317,914,0.9648,964,0.948,June 2022,07/22/2022
2070012,Regional School District 07,High Needs,Students Without High Needs,582,0.941,636,0.9715,696,0.9521,June 2022,07/22/2022
2070012,Regional School District 07,High Needs,Students With High Needs,317,0.9155,329,0.9525,334,0.9408,June 2022,07/22/2022
2080012,Regional School District 08,,All Students,1217,0.9456,1298,0.9551,1405,0.9587,June 2022,07/22/2022
2080012,Regional School District 08,Students With Disabilities,Students With Disabilities,176,0.9106,187,0.9223,190,0.9336,June 2022,07/22/2022
2080012,Regional School District 08,Free/Reduced Lunch,Free Meal Eligible,160,0.9156,156,0.9062,184,0.9454,June 2022,07/22/2022
2080012,Regional School District 08,Free/Reduced Lunch,Reduced Price Meal Eligible,41,0.9373,44,0.9125,33,0.9367,June 2022,07/22/2022
2080012,Regional School District 08,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,201,0.92,200,0.9076,217,0.9441,June 2022,07/22/2022
2080012,Regional School District 08,Race/Ethnicity,Hispanic/Latino of any race,85,0.9445,83,0.9443,76,0.9515,June 2022,07/22/2022
2080012,Regional School District 08,Race/Ethnicity,White,1070,0.9466,1157,0.9552,1272,0.9593,June 2022,07/22/2022
2080012,Regional School District 08,High Needs,Students Without High Needs,880,0.9554,959,0.9675,1061,0.9639,June 2022,07/22/2022
2080012,Regional School District 08,High Needs,Students With High Needs,335,0.92,334,0.92,344,0.9424,June 2022,07/22/2022
2090012,Regional School District 09,,All Students,817,0.9302,828,0.9522,864,0.9527,June 2022,07/22/2022
2090012,Regional School District 09,Students With Disabilities,Students With Disabilities,119,0.885,114,0.9124,111,0.9203,June 2022,07/22/2022
2090012,Regional School District 09,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,83,0.9007,83,0.931,85,0.9377,June 2022,07/22/2022
2090012,Regional School District 09,Race/Ethnicity,All other races,73,0.9456,82,0.9577,78,0.9562,June 2022,07/22/2022
2090012,Regional School District 09,Race/Ethnicity,White,675,0.9292,679,0.9529,719,0.9529,June 2022,07/22/2022
2090012,Regional School District 09,High Needs,Students Without High Needs,622,0.9399,640,0.9614,681,0.9582,June 2022,07/22/2022
2090012,Regional School District 09,High Needs,Students With High Needs,190,0.8992,184,0.9209,183,0.9318,June 2022,07/22/2022
2100012,Regional School District 10,,All Students,2118,0.9462,2183,0.9504,2196,0.9575,June 2022,07/22/2022
2100012,Regional School District 10,Students With Disabilities,Students With Disabilities,258,0.9316,254,0.9321,259,0.942,June 2022,07/22/2022
2100012,Regional School District 10,Free/Reduced Lunch,Free Meal Eligible,238,0.9316,225,0.9288,235,0.9475,June 2022,07/22/2022
2100012,Regional School District 10,Free/Reduced Lunch,Reduced Price Meal Eligible,55,0.941,55,0.9425,38,0.9624,June 2022,07/22/2022
2100012,Regional School District 10,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,293,0.9333,280,0.9315,273,0.9496,June 2022,07/22/2022
2100012,Regional School District 10,English Learners,English Learners,31,0.962,34,0.968,35,0.9608,June 2022,07/22/2022
2100012,Regional School District 10,Race/Ethnicity,All other races,479,0.9472,400,0.9538,396,0.9574,June 2022,07/22/2022
2100012,Regional School District 10,Race/Ethnicity,White,1501,0.9464,1666,0.9505,1692,0.9578,June 2022,07/22/2022
2100012,Regional School District 10,High Needs,Students Without High Needs,1609,0.9502,1675,0.9547,1715,0.9602,June 2022,07/22/2022
2100012,Regional School District 10,High Needs,Students With High Needs,495,0.9349,483,0.9351,481,0.948,June 2022,07/22/2022
2110012,Regional School District 11,,All Students,210,0.9104,204,0.9313,209,0.9501,June 2022,07/22/2022
2110012,Regional School District 11,Students With Disabilities,Students With Disabilities,39,0.8816,37,0.9019,38,0.934,June 2022,07/22/2022
2110012,Regional School District 11,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,100,0.9043,83,0.9129,66,0.9328,June 2022,07/22/2022
2110012,Regional School District 11,Race/Ethnicity,White,187,0.9112,176,0.9374,180,0.9519,June 2022,07/22/2022
2110012,Regional School District 11,High Needs,Students Without High Needs,88,0.9235,100,0.9464,119,0.9567,June 2022,07/22/2022
2110012,Regional School District 11,High Needs,Students With High Needs,119,0.9008,102,0.9169,90,0.9411,June 2022,07/22/2022
2120012,Regional School District 12,,All Students,718,0.9324,686,0.9397,658,0.9446,June 2022,07/22/2022
2120012,Regional School District 12,Students With Disabilities,Students With Disabilities,90,0.9191,97,0.9315,102,0.942,June 2022,07/22/2022
2120012,Regional School District 12,Free/Reduced Lunch,Free Meal Eligible,120,0.914,114,0.9025,121,0.9314,June 2022,07/22/2022
2120012,Regional School District 12,Free/Reduced Lunch,Reduced Price Meal Eligible,36,0.9257,38,0.9437,25,0.9522,June 2022,07/22/2022
2120012,Regional School District 12,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,156,0.9168,152,0.9126,146,0.9351,June 2022,07/22/2022
2120012,Regional School District 12,Race/Ethnicity,Hispanic/Latino of any race,73,0.9189,63,0.9002,50,0.941,June 2022,07/22/2022
2120012,Regional School District 12,Race/Ethnicity,White,605,0.9346,594,0.9435,578,0.9452,June 2022,07/22/2022
2120012,Regional School District 12,High Needs,Students Without High Needs,477,0.9387,445,0.9486,434,0.9489,June 2022,07/22/2022
2120012,Regional School District 12,High Needs,Students With High Needs,227,0.9204,227,0.9215,224,0.9362,June 2022,07/22/2022
2130012,Regional School District 13,,All Students,1345,0.9384,1412,0.958,1471,0.9559,June 2022,07/22/2022
2130012,Regional School District 13,Students With Disabilities,Students With Disabilities,283,0.9189,261,0.9375,270,0.9462,June 2022,07/22/2022
2130012,Regional School District 13,Free/Reduced Lunch,Free Meal Eligible,165,0.9041,174,0.9286,167,0.946,June 2022,07/22/2022
2130012,Regional School District 13,Free/Reduced Lunch,Reduced Price Meal Eligible,50,0.9167,57,0.9192,45,0.9355,June 2022,07/22/2022
2130012,Regional School District 13,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,215,0.9071,231,0.9262,212,0.9438,June 2022,07/22/2022
2130012,Regional School District 13,Race/Ethnicity,Hispanic/Latino of any race,96,0.9206,95,0.9428,98,0.9512,June 2022,07/22/2022
2130012,Regional School District 13,Race/Ethnicity,White,1183,0.9393,1246,0.9591,1292,0.9558,June 2022,07/22/2022
2130012,Regional School District 13,High Needs,Students Without High Needs,915,0.9483,985,0.9677,1047,0.9597,June 2022,07/22/2022
2130012,Regional School District 13,High Needs,Students With High Needs,420,0.9173,424,0.936,424,0.9464,June 2022,07/22/2022
2140012,Regional School District 14,,All Students,1558,0.9496,1548,0.9712,1566,0.9509,June 2022,07/22/2022
2140012,Regional School District 14,Students With Disabilities,Students With Disabilities,251,0.9383,228,0.9586,255,0.9401,June 2022,07/22/2022
2140012,Regional School District 14,Free/Reduced Lunch,Free Meal Eligible,233,0.928,204,0.9486,261,0.9313,June 2022,07/22/2022
2140012,Regional School District 14,Free/Reduced Lunch,Reduced Price Meal Eligible,83,0.9423,73,0.9578,70,0.9471,June 2022,07/22/2022
2140012,Regional School District 14,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,316,0.9318,277,0.951,331,0.9346,June 2022,07/22/2022
2140012,Regional School District 14,English Learners,English Learners,23,0.9343,,,,,June 2022,07/22/2022
2140012,Regional School District 14,Race/Ethnicity,Hispanic/Latino of any race,128,0.9431,115,0.9521,92,0.945,June 2022,07/22/2022
2140012,Regional School District 14,Race/Ethnicity,White,1342,0.9503,1346,0.9725,1396,0.9511,June 2022,07/22/2022
2140012,Regional School District 14,High Needs,Students Without High Needs,1031,0.9561,1071,0.9776,1040,0.957,June 2022,07/22/2022
2140012,Regional School District 14,High Needs,Students With High Needs,510,0.9375,463,0.9565,526,0.9386,June 2022,07/22/2022
2150012,Regional School District 15,,All Students,3502,0.9296,3472,0.9722,3591,0.9562,June 2022,07/22/2022
2150012,Regional School District 15,Students With Disabilities,Students With Disabilities,623,0.9131,581,0.9591,627,0.9442,June 2022,07/22/2022
2150012,Regional School District 15,Free/Reduced Lunch,Free Meal Eligible,331,0.9026,376,0.9541,358,0.9395,June 2022,07/22/2022
2150012,Regional School District 15,Free/Reduced Lunch,Reduced Price Meal Eligible,81,0.9063,96,0.9658,101,0.9361,June 2022,07/22/2022
2150012,Regional School District 15,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,412,0.9033,472,0.9565,459,0.9388,June 2022,07/22/2022
2150012,Regional School District 15,English Learners,English Learners,45,0.9245,47,0.9659,43,0.955,June 2022,07/22/2022
2150012,Regional School District 15,Race/Ethnicity,All other races,299,0.9394,285,0.9794,289,0.9667,June 2022,07/22/2022
2150012,Regional School District 15,Race/Ethnicity,Black or African American,89,0.9396,80,0.9657,63,0.9653,June 2022,07/22/2022
2150012,Regional School District 15,Race/Ethnicity,Hispanic/Latino of any race,282,0.9181,227,0.9629,214,0.9555,June 2022,07/22/2022
2150012,Regional School District 15,Race/Ethnicity,White,2832,0.9294,2880,0.9724,3025,0.955,June 2022,07/22/2022
2150012,Regional School District 15,High Needs,Students Without High Needs,2544,0.9351,2487,0.9768,2620,0.9603,June 2022,07/22/2022
2150012,Regional School District 15,High Needs,Students With High Needs,930,0.9142,939,0.9612,971,0.945,June 2022,07/22/2022
2160012,Regional School District 16,,All Students,1935,0.9521,1996,0.9606,2038,0.9614,June 2022,07/22/2022
2160012,Regional School District 16,Students With Disabilities,Students With Disabilities,256,0.931,256,0.9357,253,0.9552,June 2022,07/22/2022
2160012,Regional School District 16,Free/Reduced Lunch,Free Meal Eligible,287,0.9331,336,0.9424,361,0.9462,June 2022,07/22/2022
2160012,Regional School District 16,Free/Reduced Lunch,Reduced Price Meal Eligible,112,0.9464,112,0.9478,88,0.9557,June 2022,07/22/2022
2160012,Regional School District 16,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,399,0.9369,448,0.9438,449,0.9481,June 2022,07/22/2022
2160012,Regional School District 16,English Learners,English Learners,43,0.942,38,0.9599,40,0.9484,June 2022,07/22/2022
2160012,Regional School District 16,Race/Ethnicity,All other races,69,0.9504,65,0.9544,69,0.9594,June 2022,07/22/2022
2160012,Regional School District 16,Race/Ethnicity,Black or African American,81,0.9585,85,0.9681,75,0.9693,June 2022,07/22/2022
2160012,Regional School District 16,Race/Ethnicity,Hispanic/Latino of any race,159,0.9463,149,0.9631,130,0.9541,June 2022,07/22/2022
2160012,Regional School District 16,Race/Ethnicity,White,1626,0.9524,1697,0.9603,1764,0.9617,June 2022,07/22/2022
2160012,Regional School District 16,High Needs,Students Without High Needs,1342,0.9579,1337,0.9684,1408,0.9656,June 2022,07/22/2022
2160012,Regional School District 16,High Needs,Students With High Needs,588,0.9387,637,0.9439,630,0.9519,June 2022,07/22/2022
2170012,Regional School District 17,,All Students,1756,0.9417,1806,0.9487,1914,0.967,June 2022,07/22/2022
2170012,Regional School District 17,Students With Disabilities,Students With Disabilities,273,0.9312,283,0.9377,298,0.9633,June 2022,07/22/2022
2170012,Regional School District 17,Free/Reduced Lunch,Free Meal Eligible,163,0.9221,191,0.9241,208,0.9471,June 2022,07/22/2022
2170012,Regional School District 17,Free/Reduced Lunch,Reduced Price Meal Eligible,45,0.9436,61,0.9464,48,0.966,June 2022,07/22/2022
2170012,Regional School District 17,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,208,0.9268,252,0.9295,256,0.9507,June 2022,07/22/2022
2170012,Regional School District 17,Race/Ethnicity,All other races,87,0.9335,83,0.9446,84,0.9597,June 2022,07/22/2022
2170012,Regional School District 17,Race/Ethnicity,White,1574,0.9423,1627,0.9491,1744,0.9673,June 2022,07/22/2022
2170012,Regional School District 17,High Needs,Students Without High Needs,1301,0.9452,1312,0.9534,1414,0.9699,June 2022,07/22/2022
2170012,Regional School District 17,High Needs,Students With High Needs,431,0.9313,476,0.9359,500,0.959,June 2022,07/22/2022
2180012,Regional School District 18,,All Students,1228,0.938,1203,0.9609,1222,0.9545,June 2022,07/22/2022
2180012,Regional School District 18,Students With Disabilities,Students With Disabilities,154,0.9241,149,0.9494,158,0.9456,June 2022,07/22/2022
2180012,Regional School District 18,Free/Reduced Lunch,Free Meal Eligible,141,0.9123,187,0.9423,167,0.9448,June 2022,07/22/2022
2180012,Regional School District 18,Free/Reduced Lunch,Reduced Price Meal Eligible,28,0.9275,46,0.9535,46,0.9455,June 2022,07/22/2022
2180012,Regional School District 18,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,169,0.9148,233,0.9445,213,0.945,June 2022,07/22/2022
2180012,Regional School District 18,English Learners,English Learners,26,0.9336,25,0.9646,28,0.9676,June 2022,07/22/2022
2180012,Regional School District 18,Race/Ethnicity,Hispanic/Latino of any race,81,0.9316,74,0.9557,,,June 2022,07/22/2022
2180012,Regional School District 18,Race/Ethnicity,White,1060,0.9377,1048,0.9608,1065,0.9541,June 2022,07/22/2022
2180012,Regional School District 18,High Needs,Students Without High Needs,896,0.9428,842,0.9659,888,0.9574,June 2022,07/22/2022
2180012,Regional School District 18,High Needs,Students With High Needs,303,0.9238,343,0.9491,334,0.9467,June 2022,07/22/2022
2190012,Regional School District 19,,All Students,1124,0.9314,1105,0.9704,1101,0.9621,June 2022,07/22/2022
2190012,Regional School District 19,Students With Disabilities,Students With Disabilities,177,0.9039,180,0.9517,172,0.9571,June 2022,07/22/2022
2190012,Regional School District 19,Free/Reduced Lunch,Free Meal Eligible,228,0.8852,260,0.9477,237,0.9487,June 2022,07/22/2022
2190012,Regional School District 19,Free/Reduced Lunch,Reduced Price Meal Eligible,60,0.9164,64,0.9733,53,0.9587,June 2022,07/22/2022
2190012,Regional School District 19,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,288,0.8916,324,0.9529,290,0.9506,June 2022,07/22/2022
2190012,Regional School District 19,Race/Ethnicity,All other races,85,0.9559,141,0.9775,167,0.9653,June 2022,07/22/2022
2190012,Regional School District 19,Race/Ethnicity,Black or African American,50,0.919,,,,,June 2022,07/22/2022
2190012,Regional School District 19,Race/Ethnicity,Hispanic/Latino of any race,127,0.8987,,,,,June 2022,07/22/2022
2190012,Regional School District 19,Race/Ethnicity,White,862,0.9346,834,0.9701,812,0.9616,June 2022,07/22/2022
2190012,Regional School District 19,High Needs,Students Without High Needs,725,0.9463,679,0.9801,709,0.9668,June 2022,07/22/2022
2190012,Regional School District 19,High Needs,Students With High Needs,388,0.9039,422,0.9548,392,0.9535,June 2022,07/22/2022
2310018,Goodwin University Educational Services (GUES),,All Students,933,0.8818,,,,,June 2022,07/22/2022
2310018,Goodwin University Educational Services (GUES),Students With Disabilities,Students With Disabilities,158,0.8512,,,,,June 2022,07/22/2022
2310018,Goodwin University Educational Services (GUES),Free/Reduced Lunch,Free Meal Eligible,534,0.8633,,,,,June 2022,07/22/2022
2310018,Goodwin University Educational Services (GUES),Free/Reduced Lunch,Reduced Price Meal Eligible,129,0.8985,,,,,June 2022,07/22/2022
2310018,Goodwin University Educational Services (GUES),Free/Reduced Lunch,Free/Reduced Price Meal Eligible,663,0.8701,,,,,June 2022,07/22/2022
2310018,Goodwin University Educational Services (GUES),English Learners,English Learners,139,0.8608,,,,,June 2022,07/22/2022
2310018,Goodwin University Educational Services (GUES),Race/Ethnicity,All other races,78,0.9087,,,,,June 2022,07/22/2022
2310018,Goodwin University Educational Services (GUES),Race/Ethnicity,Black or African American,264,0.8886,,,,,June 2022,07/22/2022
2310018,Goodwin University Educational Services (GUES),Race/Ethnicity,Hispanic/Latino of any race,460,0.8661,,,,,June 2022,07/22/2022
2310018,Goodwin University Educational Services (GUES),Race/Ethnicity,White,131,0.9083,,,,,June 2022,07/22/2022
2310018,Goodwin University Educational Services (GUES),High Needs,Students Without High Needs,232,0.9108,,,,,June 2022,07/22/2022
2310018,Goodwin University Educational Services (GUES),High Needs,Students With High Needs,699,0.8723,,,,,June 2022,07/22/2022
2410014,Capitol Region Education Council,,All Students,9653,0.8912,7771,0.9086,7606,0.9305,June 2022,07/22/2022
2410014,Capitol Region Education Council,Homelessness,Students Experiencing Homelessness,51,0.7753,43,0.7929,61,0.8775,June 2022,07/22/2022
2410014,Capitol Region Education Council,Students With Disabilities,Students With Disabilities,1981,0.8738,1537,0.8857,1538,0.911,June 2022,07/22/2022
2410014,Capitol Region Education Council,Free/Reduced Lunch,Free Meal Eligible,5448,0.8706,4248,0.8801,4156,0.9181,June 2022,07/22/2022
2410014,Capitol Region Education Council,Free/Reduced Lunch,Reduced Price Meal Eligible,1012,0.9106,873,0.923,673,0.9433,June 2022,07/22/2022
2410014,Capitol Region Education Council,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,6460,0.8767,5121,0.8875,4829,0.9216,June 2022,07/22/2022
2410014,Capitol Region Education Council,English Learners,English Learners,812,0.8827,668,0.8823,640,0.9267,June 2022,07/22/2022
2410014,Capitol Region Education Council,Race/Ethnicity,All other races,978,0.9104,813,0.9464,788,0.9404,June 2022,07/22/2022
2410014,Capitol Region Education Council,Race/Ethnicity,Black or African American,3174,0.8964,2380,0.8988,2280,0.933,June 2022,07/22/2022
2410014,Capitol Region Education Council,Race/Ethnicity,Hispanic/Latino of any race,4073,0.8739,3177,0.8897,2960,0.9198,June 2022,07/22/2022
2410014,Capitol Region Education Council,Race/Ethnicity,White,1428,0.914,1401,0.9465,1578,0.9419,June 2022,07/22/2022
2410014,Capitol Region Education Council,High Needs,Students Without High Needs,2577,0.9243,2117,0.9537,2237,0.9496,June 2022,07/22/2022
